FS;country code;country name;year;quarter;vessel length;fishing technique;gear type;target assemblage;mesh size range;metier;supra-region;sub-region;EEZ indicator;geo indicator;Nephrops sub-region;specon tech;deep;species;total live weight landed (tonnes);total value of landings (euro);total discards (tonnes);confidential
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRB;0.56;2117.54;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;9.73;31616.55;0.34;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;8.44;29926.13;0.3;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;7.83;24235.64;0.27;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;9.24;30374.03;0.32;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSH;0.018;57.32;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSH;0.007;17.6;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;5.33;99443.06;0;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;1.63;38511.63;0;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;17.46;206211.6;0;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;1.46;32157.41;0;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBC;30.036;114082.26;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBC;17.674;84603.38;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBC;18.198;66184.11;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBC;17.166;65236.55;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.076;470.16;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.053;344.02;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.254;543.63;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.232;596.43;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEO;0.12;834.76;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEO;0.066;666.88;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEO;0.331;2823.77;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEO;1.176;8846.91;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEP;0.02;368.19;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEP;0.577;7160.34;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEP;0.349;5410.51;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEP;0.508;7759.83;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;109.69;498864.94;28.88;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;83.17;500477.57;21.9;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;80.85;398631.13;21.29;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;87.1;582090.42;22.93;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.045;497.32;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.08;460.94;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.081;644.92;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.027;192.15;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;45.066;94999.16;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;87.764;125948.79;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;66.294;98740.76;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;54.43;110572.09;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRU;5.128;42615.53;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRU;5.683;53566.74;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRU;9.192;47583.59;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRU;10.518;48134.64;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.521;15609.8;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.752;22312.89;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.786;23007.93;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;1.472;39687.37;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;44.05;342456.39;0;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;206.85;1315032.89;0;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;41.32;329855.46;0;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;132.33;947041.31;0;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTG;0.093;117.07;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTG;0.019;15.56;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTZ;0.08;217.028;0;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTZ;0.44;1210.738;0.03;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTZ;0.11;345.023;0.01;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTZ;0.22;498.269;0.01;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CWO;0.007;5.11;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CWO;0.016;18.07;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;2.127;39040.43;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;1.776;38335.65;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;3.698;56403.06;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;6.615;125214.93;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEP;0.013;160;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEP;0.028;229.44;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEP;0.024;128.19;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;1.817;6164.04;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;2.567;8783.09;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;1.382;4820.55;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;1.41;4873.62;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;0.21;1114.42;0;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;0.19;1402.43;0;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPS;26.08;551269.28;0.46;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPS;64.44;895853.03;1.14;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPS;34.43;624644.64;0.61;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPS;33.18;551916.58;0.59;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;17.5;91189.55;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;22.633;115934.42;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;19.295;95400.76;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;16.077;93224.79;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DXL;0.001;1.95;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.075;37.6;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.033;18.06;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EDT;4.37;19689.02;0.14;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EDT;26.05;88949.992;0.83;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EDT;28.69;72519.319;0.91;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EDT;58.02;161781.451;1.85;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;0.009;33.01;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EOI;326.53;910422.158;4.08;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EOI;205.47;926145.697;2.57;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EOI;212.24;724750.014;2.65;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EOI;300.22;758872.079;3.75;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EPK;0.001;28.55;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ETX;0.005;33.97;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ETX;0.059;415.79;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ETX;0.005;26.94;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FAV;0.006;30.03;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FAV;0.001;6.66;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FAV;0.001;2.04;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FGX;7.881;16025.6;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FGX;7.176;23121.61;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FGX;7.421;17810.56;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FGX;2.308;5532.85;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;219.418;782965.18;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;207.739;691742.61;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;221.012;761247.15;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;225.507;730155.23;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FNT;13.987;85930.64;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FNT;6.249;69454.73;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FNT;15.099;101270.35;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FNT;14.687;130870.52;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.719;3088.87;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.371;1044.25;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.3;1334.27;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.204;1150.55;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.008;9.5;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.009;47.25;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.001;5.88;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.066;280.3;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;0.002;1.7;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;0.008;14.61;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBN;4.82;19191.56;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBN;15.043;26606.05;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBN;8.902;15270.71;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBN;5.975;18349.16;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBR;0.17;250.68;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBR;0.318;502.36;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBR;0.255;342.64;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBR;0.135;210.63;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;41.33;146831.45;1.41;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;89.63;268396.95;3.07;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;35.09;94529;1.2;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;55.12;211113.26;1.88;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPA;7.881;16025.6;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPA;2.308;5532.85;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPA;7.176;23121.61;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPA;7.421;17810.56;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.479;11619.43;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.104;1993.46;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.15;3424.05;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.035;646.05;NK;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GRQ;0.377;1128.79;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GRQ;0.845;2191.73;NK;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GRQ;0.23;604.92;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GRQ;0.089;401.9;NK;N
;ESP;Spain;2015;1;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUG;0.49;1536.869;0.01;N
;ESP;Spain;2015;3;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUG;0.06;146.532;0;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUG;0.72;1930.789;0.01;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUG;0.11;306.514;0;N
;ESP;Spain;2015;4;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUP;0.006;2.85;NK;N
;ESP;Spain;2015;2;NK;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUR;0.91;2484.147;0;N
