FS;Year;Month;Land;Unit;Source
FriuliVeneziaGiulia_TBB;2009;1;3.74713;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;2;5.01166;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;3;9.43179;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;4;6.59578;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;5;3.7952;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;6;3.71647;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;7;4.14179;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;8;0.32813;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;9;4.31308;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;10;5.23804;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;11;4.10511;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2009;12;2.1938;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;1;3.03682;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;2;2.78508;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;3;2.46404;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;4;2.09319;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;5;1.37713;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;6;1.46499;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;7;0.48908;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;9;2.35023;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;10;2.57096;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;11;4.13506;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2010;12;3.38907;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;1;3.37592;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;2;2.74892;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;3;1.52298;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;4;1.34819;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;5;1.34097;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;6;1.6444;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;7;0.31885;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;10;0.57687;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;11;0.85768;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2011;12;0.331;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;1;2.83952;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;2;0.77528;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;3;2.04707;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;4;2.57556;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;5;3.11765;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;6;3.44792;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;7;0.99861;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;8;0.67305;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;9;2.67268;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;10;6.07002;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;11;6.51683;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2012;12;5.20984;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;1;5.46981;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;2;3.10018;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;3;2.73943;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;4;3.63511;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;5;3.82156;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;6;6.353;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;7;3.78462;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;9;10.54587;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;10;11.5119;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;11;10.17565;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2013;12;6.20171;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;1;5.05291;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;2;3.89664;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;3;6.54865;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;4;5.0394;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;5;4.07177;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;6;2.26564;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;7;1.92731;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;9;2.7302;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;10;2.17106;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;11;1.52506;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2014;12;1.32735;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;1;5.25908;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;2;3.27781;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;3;4.56654;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;4;3.97454;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;5;4.43297;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;6;5.12892;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;7;4.03556;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;9;4.64702;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;10;6.20455;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;11;5.07806;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2015;12;6.79624;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;1;3.9101;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;2;0.83554;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;3;0.89793;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;4;2.0593;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;5;4.10627;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;6;3.15;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;7;1.79741;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;9;6.8242;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;10;8.35392;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;11;8.24729;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2016;12;8.38221;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;1;4.53311;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;2;2.37894;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;3;5.05823;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;4;3.07636;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;5;5.85295;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;6;4.98924;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;7;5.15604;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;9;5.13439;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;10;4.40063;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;11;4.61372;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2017;12;5.01;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;1;7.42842;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;2;6.1815;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;3;2.39152;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;4;2.61141;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;5;2.54453;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;6;4.0709;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;7;3.28551;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;9;3.35952;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;10;5.5662;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;11;4.95508;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2018;12;4.73448;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2005;5;0.00582;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2005;10;0.00895;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2005;11;0.00537;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2012;8;0.00119;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2012;10;0.42558;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2012;11;0.02366;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2012;12;0.01557;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2013;1;0.05678;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2013;6;0.00256;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2013;9;0.20193;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2013;10;0.41704;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2013;11;0.35096;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2013;12;0.31344;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;1;0.1249;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;2;0.08781;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;3;0.15065;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;4;0.15172;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;5;0.17123;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;6;0.3673;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;7;0.80491;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;9;1.06615;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;10;0.58796;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;11;0.68062;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2014;12;0.42027;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;1;0.13811;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;2;0.05688;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;3;0.28968;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;4;0.32173;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;5;0.264;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;6;0.50743;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;7;0.23136;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;9;0.56852;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;10;0.47823;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;11;0.21876;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2015;12;0.50663;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;1;0.54829;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;2;0.18928;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;3;0.16793;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;4;0.18902;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;5;0.32412;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;6;0.32902;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;7;0.15393;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;9;0.30935;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;10;0.32848;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;11;0.32199;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TM;2016;12;0.14728;tons;File MBL2 SOL.xlsx
HRV_DFN;2005;0;318.977;tons;SA minus SVN DCF
HRV_DFN;2006;0;193.834;tons;SA minus SVN DCF
HRV_DFN;2007;0;200.694;tons;SA minus SVN DCF
HRV_DFN;2008;0;133.451;tons;SA minus SVN DCF
HRV_DFN;2009;0;300.944;tons;SA minus SVN DCF
HRV_DFN;2010;0;185.268;tons;SA minus SVN DCF
HRV_DFN;2011;0;245.364;tons;SA minus SVN DCF
HRV_DFN;2012;0;143.11708;tons;SA minus SVN DCF
HRV_DFN;2013;0;190.98811;tons;SA minus SVN DCF
HRV_DFN;2014;0;134.25386;tons;SA minus SVN DCF
HRV_DFN;2015;0;195.61233;tons;SA minus SVN DCF
HRV_DFN;2016;0;123.27073;tons;SA minus SVN DCF
HRV_DFN;2017;0;169.7937899;tons;SA minus SVN DCF
HRV_DFN;2018;0;156.2731799;tons;SA minus SVN DCF
Marche_DRB;2017;4;0.3079;tons;File MBL2 SOL.xlsx
Marche_DRB;2018;1;0.007;tons;File MBL2 SOL.xlsx
Marche_DRB;2018;3;0.003;tons;File MBL2 SOL.xlsx
Marche_DRB;2018;4;0.01;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;1;4.45093;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;2;5.45148;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;3;11.38412;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;4;10.57953;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;5;3.0028;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;6;6.53459;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;7;4.83568;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;8;0.54979;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;9;15.36039;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;10;24.36148;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;11;14.6206;tons;File MBL2 SOL.xlsx
Marche_DTS;2005;12;25.69245;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;1;13.81782;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;2;13.95074;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;3;12.73648;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;4;12.15924;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;5;14.96073;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;6;13.38964;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;7;8.895;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;8;1.46497;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;9;7.7077;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;10;10.72808;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;11;4.15452;tons;File MBL2 SOL.xlsx
Marche_DTS;2006;12;5.33704;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;1;3.14275;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;2;2.17038;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;3;2.70954;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;4;3.71081;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;5;4.61575;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;6;5.5327;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;7;6.17936;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;8;1.47539;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;9;4.63308;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;10;4.09101;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;11;4.31752;tons;File MBL2 SOL.xlsx
Marche_DTS;2007;12;2.00972;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;1;2.17763;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;2;2.25862;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;3;2.63049;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;4;2.85013;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;5;2.43324;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;6;1.3862;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;7;3.31196;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;9;7.4858;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;10;7.07189;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;11;3.59437;tons;File MBL2 SOL.xlsx
Marche_DTS;2008;12;2.24693;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;1;1.40031;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;2;1.07591;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;3;2.02029;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;4;2.17585;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;5;2.33854;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;6;2.70174;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;7;3.37523;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;8;0.67541;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;9;8.05251;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;10;7.80034;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;11;2.25975;tons;File MBL2 SOL.xlsx
Marche_DTS;2009;12;2.1772;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;1;0.66979;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;2;0.84491;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;3;1.10387;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;4;1.08569;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;5;1.54132;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;6;2.18701;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;7;1.94399;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;8;0.02531;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;9;1.53003;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;10;0.75373;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;11;1.29053;tons;File MBL2 SOL.xlsx
Marche_DTS;2010;12;1.14625;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;1;1.24863;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;2;2.2147;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;3;1.79331;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;4;1.17141;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;5;0.93764;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;6;0.92018;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;7;0.98795;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;10;1.15565;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;11;1.05056;tons;File MBL2 SOL.xlsx
Marche_DTS;2011;12;0.90822;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;1;0.52286;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;2;0.76212;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;3;1.09458;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;4;1.75234;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;5;1.69812;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;6;2.5441;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;7;2.98376;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;8;1.37544;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;9;0.86558;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;10;0.9634;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;11;1.35494;tons;File MBL2 SOL.xlsx
Marche_DTS;2012;12;1.97747;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;1;1.2087;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;2;0.74593;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;3;0.6685;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;4;0.74013;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;5;0.45594;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;6;0.77501;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;7;0.50343;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;8;0.00884;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;9;0.25197;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;10;0.51178;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;11;1.75005;tons;File MBL2 SOL.xlsx
Marche_DTS;2013;12;1.65905;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;1;22.46431;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;2;21.3985;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;3;40.79723;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;4;34.33684;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;5;42.95449;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;6;31.55538;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;7;35.94294;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;8;14.55572;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;9;7.85281;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;10;18.02874;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;11;16.10434;tons;File MBL2 SOL.xlsx
Marche_DTS;2014;12;9.68994;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;1;4.03045;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;2;4.47025;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;3;4.15653;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;4;3.31429;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;5;4.19301;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;6;5.67054;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;7;5.17175;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;8;4.12907;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;9;0.8194;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;10;23.4373;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;11;34.69068;tons;File MBL2 SOL.xlsx
Marche_DTS;2015;12;55.29581;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;1;9.82205;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;2;9.41419;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;3;9.57535;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;4;10.69651;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;5;12.78952;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;6;10.69685;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;7;10.41601;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;8;7.66661;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;9;17.20475;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;10;18.55859;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;11;41.30208;tons;File MBL2 SOL.xlsx
Marche_DTS;2016;12;34.77715;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;1;1.9172;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;2;1.36461;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;3;2.68605;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;4;3.34836;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;5;1.80273;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;6;1.11348;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;7;1.47413;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;8;0.32732;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;9;1.68398;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;10;0.51493;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;11;3.84927;tons;File MBL2 SOL.xlsx
Marche_DTS;2017;12;1.87127;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;1;5.03651;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;2;2.47772;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;3;5.70723;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;4;5.03848;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;5;4.98868;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;6;4.14193;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;7;6.13516;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;8;1.88749;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;9;3.66892;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;10;6.3032;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;11;12.0303;tons;File MBL2 SOL.xlsx
Marche_DTS;2018;12;6.82742;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;1;0.15028;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;2;0.18775;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;3;6.84261;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;4;14.33143;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;5;35.54425;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;6;40.95246;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;7;48.7516;tons;File MBL2 SOL.xlsx
