FS;country_name;country_code;year;supra_reg;fishing_tech;vessel_length;geo_indicator;cluster_name;fs_name;variable_group;variable_name;variable_code;value;unit;fromtable;framework;template_name;gear;fishery
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL1218;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Capacity;Number of vessels;totves;29;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL1824;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Capacity;Number of vessels;totves;2;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2014;AREA37;PGP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2014;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Number of vessels;totves;25;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2014;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2014;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Number of vessels;totves;23;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL0612;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Capacity;Number of vessels;totves;2;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL1218;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Capacity;Number of vessels;totves;39;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL1824;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Capacity;Number of vessels;totves;18;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2014;AREA37;HOK;VL2440;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Capacity;Number of vessels;totves;5;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Capacity;Number of vessels;totves;20;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL0612;Spain;ESP;2015;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Capacity;Number of vessels;totves;21;number;map_fs;map;map_capacity;NA;NA
ESP_PGP_VL0018;Spain;ESP;2015;AREA37;DFN;VL1218;NGI;NA;ESP MBS DFN1218 NGI;Capacity;Number of vessels;totves;40;number;map_fs;map;map_capacity;NA;NA
ESP_PGP_VL0018;Spain;ESP;2015;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Capacity;Number of vessels;totves;45;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;PMP;VL1218;NGI;NA;ESP MBS PMP1218 NGI;Capacity;Number of vessels;totves;52;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Capacity;Number of vessels;totves;89;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Capacity;Number of vessels;totves;90;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Capacity;Number of vessels;totves;111;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL2440;Spain;ESP;2015;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Capacity;Number of vessels;totves;135;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1218;Spain;ESP;2015;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Capacity;Number of vessels;totves;152;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1824;Spain;ESP;2015;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Capacity;Number of vessels;totves;307;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Capacity;Number of vessels;totves;1032;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Capacity;Number of vessels;totves;24;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;DRB;VL1218;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Capacity;Number of vessels;totves;8;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;FPO;VL0612;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;6;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;FPO;VL1218;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;12;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;FPO;VL2440;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;2;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL1218;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Capacity;Number of vessels;totves;21;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL1824;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;HOK;VL2440;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Number of vessels;totves;23;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Number of vessels;totves;2;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL0612;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Capacity;Number of vessels;totves;5;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL1218;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Capacity;Number of vessels;totves;40;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL1824;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Capacity;Number of vessels;totves;19;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2015;AREA37;HOK;VL2440;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Capacity;Number of vessels;totves;5;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;DRB;VL1218;NGI;NA;ESP MBS DRB1218 NGI;Capacity;Number of vessels;totves;14;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL0612;Spain;ESP;2016;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Capacity;Number of vessels;totves;19;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Capacity;Number of vessels;totves;20;number;map_fs;map;map_capacity;NA;NA
ESP_PGP_VL0018;Spain;ESP;2016;AREA37;DFN;VL1218;NGI;NA;ESP MBS DFN1218 NGI;Capacity;Number of vessels;totves;54;number;map_fs;map;map_capacity;NA;NA
ESP_PGP_VL0018;Spain;ESP;2016;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Capacity;Number of vessels;totves;84;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Capacity;Number of vessels;totves;85;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Capacity;Number of vessels;totves;86;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Capacity;Number of vessels;totves;109;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL2440;Spain;ESP;2016;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Capacity;Number of vessels;totves;130;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1218;Spain;ESP;2016;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Capacity;Number of vessels;totves;147;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1824;Spain;ESP;2016;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Capacity;Number of vessels;totves;301;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Capacity;Number of vessels;totves;951;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Capacity;Number of vessels;totves;17;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;FPO;VL0612;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;7;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;FPO;VL1218;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;15;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;FPO;VL2440;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;2;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL1218;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Capacity;Number of vessels;totves;20;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL1824;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Number of vessels;totves;21;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Number of vessels;totves;5;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Number of vessels;totves;6;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Number of vessels;totves;23;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Number of vessels;totves;2;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL0612;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Capacity;Number of vessels;totves;5;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL1218;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Capacity;Number of vessels;totves;39;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL1824;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Capacity;Number of vessels;totves;19;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Capacity;Number of vessels;totves;125;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL2440;Spain;ESP;2008;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Capacity;Number of vessels;totves;189;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2012;AREA37;DFN;VL1824;NGI;AREA37DFNVL1218;ESP MBS DFN1218 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2012;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Capacity;Number of vessels;totves;4;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2012;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Capacity;Number of vessels;totves;51;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2012;AREA37;DTS;VL0006;NGI;AREA37DTSVL0612;ESP MBS DTS0612 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL0612;Spain;ESP;2012;AREA37;DTS;VL0612;NGI;AREA37DTSVL0612;ESP MBS DTS0612 NGI*;Capacity;Number of vessels;totves;26;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2012;AREA37;FPO;VL1218;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;11;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2012;AREA37;FPO;VL2440;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;4;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2012;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2012;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Capacity;Number of vessels;totves;80;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2012;AREA37;HOK;VL2440;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Capacity;Number of vessels;totves;6;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2013;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Capacity;Number of vessels;totves;32;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2013;AREA37;FPO;VL0612;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;7;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2013;AREA37;FPO;VL1218;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;7;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2013;AREA37;FPO;VL2440;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Capacity;Number of vessels;totves;3;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2013;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Capacity;Number of vessels;totves;1;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2013;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Capacity;Number of vessels;totves;54;number;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2013;AREA37;HOK;VL1824;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Capacity;Number of vessels;totves;22;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2013;AREA37;HOK;VL2440;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Capacity;Number of vessels;totves;5;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2014;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Number of vessels;totves;2;number;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2016;AREA37;HOK;VL2440;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Capacity;Total vessel power;totkw;529.41;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL0612;NGI;NA;ESP MBS HOK0612 NGI*;Capacity;Total vessel power;totkw;3162.19;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL0612;NGI;NA;ESP MBS HOK0612 NGI*;Capacity;Total vessel power;totkw;2308.29;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL0612;NGI;NA;ESP MBS HOK0612 NGI*;Capacity;Total vessel power;totkw;3088.46;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2011;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Capacity;Total vessel power;totkw;45.59;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2014;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Capacity;Total vessel power;totkw;1170.52;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Capacity;Total vessel power;totkw;1359.57;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL0612;Spain;ESP;2008;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Capacity;Total vessel power;totkw;1002.23;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2008;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Capacity;Total vessel power;totkw;8377.94;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Capacity;Total vessel power;totkw;22272.4;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1218;Spain;ESP;2008;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Capacity;Total vessel power;totkw;17629.32;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Capacity;Total vessel power;totkw;1987.82;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1824;Spain;ESP;2008;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Capacity;Total vessel power;totkw;94497.23;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Capacity;Total vessel power;totkw;46121.67;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Capacity;Total vessel power;totkw;43.38;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2008;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Capacity;Total vessel power;totkw;3996.76;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2008;AREA37;HOK;VL1824;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Capacity;Total vessel power;totkw;6811.03;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;HOK;VL2440;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Capacity;Total vessel power;totkw;852.94;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Total vessel power;totkw;9425.9;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Total vessel power;totkw;330.88;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Total vessel power;totkw;1455.88;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Total vessel power;totkw;7451.46;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2008;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Total vessel power;totkw;2385.3;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2009;AREA37;HOK;VL1824;NGI;NA;ESP MBS HOK1824 NGI;Capacity;Total vessel power;totkw;3455.89;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;HOK;VL2440;NGI;NA;ESP MBS HOK2440 NGI;Capacity;Total vessel power;totkw;5958.09;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL0612;Spain;ESP;2009;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Capacity;Total vessel power;totkw;976.49;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Capacity;Total vessel power;totkw;22148.15;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Capacity;Total vessel power;totkw;15219.15;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2009;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Capacity;Total vessel power;totkw;10689.28;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL2440;Spain;ESP;2009;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Capacity;Total vessel power;totkw;58627.76;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1218;Spain;ESP;2009;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Capacity;Total vessel power;totkw;16817.94;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Capacity;Total vessel power;totkw;1955.39;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1824;Spain;ESP;2009;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Capacity;Total vessel power;totkw;89692.82;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Capacity;Total vessel power;totkw;41351.47;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Capacity;Total vessel power;totkw;115.45;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2009;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Capacity;Total vessel power;totkw;7840.44;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Total vessel power;totkw;6409.99;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Total vessel power;totkw;330.88;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Capacity;Total vessel power;totkw;963.23;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PS;VL0006;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Capacity;Total vessel power;totkw;5.15;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PS;VL0612;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Capacity;Total vessel power;totkw;1837.51;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Total vessel power;totkw;7782.34;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2009;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Capacity;Total vessel power;totkw;2385.3;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2010;AREA37;HOK;VL2440;NGI;NA;ESP MBS HOK2440 NGI;Capacity;Total vessel power;totkw;2729.42;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2010;AREA37;HOK;VL1824;NGI;NA;ESP MBS HOK1824 NGI;Capacity;Total vessel power;totkw;3680.88;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL0612;Spain;ESP;2010;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Capacity;Total vessel power;totkw;906.64;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2010;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Capacity;Total vessel power;totkw;1440.46;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2010;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Capacity;Total vessel power;totkw;22417.28;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2010;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Capacity;Total vessel power;totkw;14147.82;kW;map_fs;map;map_capacity;NA;NA
ESP_HOK_VL0624;Spain;ESP;2010;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Capacity;Total vessel power;totkw;10176.04;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL2440;Spain;ESP;2010;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Capacity;Total vessel power;totkw;55054.25;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1218;Spain;ESP;2010;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Capacity;Total vessel power;totkw;15379.71;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Capacity;Total vessel power;totkw;1959.07;kW;map_fs;map;map_capacity;NA;NA
ESP_DTS_VL1824;Spain;ESP;2010;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Capacity;Total vessel power;totkw;77374.25;kW;map_fs;map;map_capacity;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Capacity;Total vessel power;totkw;40960.53;kW;map_fs;map;map_capacity;NA;NA
